,ticker,stockRating,valuation,financialHealth,businessModel,businessOperation,rsRating,taScore,highestPrice,lowestPrice,priceChange3m,priceChange1y,beta,alpha,businessModel_delme,businessEfficiency,assetQuality,cashFlowQuality,bom,businessAdministration,productService,businessAdvantage,companyPosition,industry,operationRisk,industryEn,loanGrowth,depositGrowth,netInterestIncomeGrowth,netInterestMargin,costToIncome,netIncomeTOI,businessOperation_delme,avgROE,avgROA,last5yearsNetProfitGrowth,last5yearsRevenueGrowth,last5yearsOperatingProfitGrowth,last5yearsEBITDAGrowth,last5yearsFCFFGrowth,lastYearGrossProfitMargin,lastYearOperatingProfitMargin,lastYearNetProfitMargin,TOIGrowth,industryEn_delme,loanDeposit,badLoanGrossLoan,badLoanAsset,provisionBadLoan,financialHealth_delme,netDebtEquity,currentRatio,quickRatio,interestCoverage,netDebtEBITDA,industryEn_delme,valuation_delme,pe,pb,ps,evebitda,dividendRate,industryEn_delme,loanDeposit_delme,badLoanGrossLoan_delme,badLoanAsset_delme,provisionBadLoan_delme,financialHealth_delme,netDebtEquity_delme,currentRatio_delme,quickRatio_delme,interestCoverage_delme,netDebtEBITDA_delme
1291,TDF,2.9,3.9,4.0,,2.3,3.3,1.0,28000.0,16500.0,-0.257,-0.31,0.09,-0.0006,,,,,,,,,,,,Building Materials & Fixtures,,,,,,,2.3,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,,Building Materials & Fixtures,,,,,4.0,4.0,4.0,3.0,5.0,4.0,Building Materials & Fixtures,3.9,4.0,4.0,3.0,4.0,4.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1292,TDG,2.4,4.0,2.4,,1.9,1.3,,14200.0,3060.0,-0.329,-0.654,1.23,-0.0022,,,,,,,,,,,,Gas Distribution,,,,,,,1.9,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,,Gas Distribution,,,,,2.4,3.0,3.0,3.0,2.0,1.0,Gas Distribution,4.0,5.0,5.0,5.0,3.0,1.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
1293,TDH,2.2,4.3,3.0,3.0,1.0,1.0,1.0,14600.0,2470.0,-0.507,-0.784,1.28,-0.0039,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Real Estate Holding & Development,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Real Estate Holding & Development,,,,,3.0,5.0,2.0,2.0,1.0,5.0,Real Estate Holding & Development,4.3,5.0,4.0,1.0,5.0,5.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
1294,TDM,2.9,2.6,3.8,3.0,4.3,2.7,1.0,42300.0,27000.0,-0.14,0.003,0.69,0.0011,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Water,,,,,,,4.3,4.0,4.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,,Water,,,,,3.8,4.0,2.0,3.0,5.0,5.0,Water,2.9,3.0,3.0,1.0,3.0,4.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
1295,TDN,2.2,3.8,2.8,,2.1,1.3,1.0,21950.4,5400.0,-0.445,-0.461,1.35,-0.0001,,,,,,,,,,,,Coal,,,,,,,2.1,3.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,,Coal,,,,,2.8,2.0,2.0,3.0,2.0,5.0,Coal,3.8,2.0,4.0,5.0,4.0,5.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1296,TDP,2.5,1.6,2.4,2.8,2.9,2.8,2.5,30600.0,19242.0,0.113,0.251,0.23,0.0016,2.8,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,Containers & Packaging,,,,,,,2.9,3.0,2.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,,Containers & Packaging,,,,,2.4,1.0,3.0,3.0,3.0,2.0,Containers & Packaging,1.5,1.0,2.0,3.0,1.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
1297,TDS,,4.6,4.2,,1.6,,,23800.0,11200.0,-0.126,-0.386,0.08,-0.001,,,,,,,,,,,,Steel,,,,,,,1.6,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Steel,,,,,4.2,4.0,5.0,2.0,5.0,5.0,Steel,4.6,5.0,4.0,5.0,5.0,4.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1298,TDT,,3.3,2.6,,2.9,,,14197.1,5900.0,-0.068,-0.325,0.88,-0.0002,,,,,,,,,,,,Clothing & Accessories,,,,,,,2.9,2.0,2.0,5.0,5.0,3.0,3.0,1.0,3.0,2.0,2.0,,Clothing & Accessories,,,,,2.6,3.0,3.0,2.0,4.0,1.0,Clothing & Accessories,3.3,3.0,4.0,5.0,3.0,1.0,,,,,,3.4,4.0,4.0,4.0,3.0,3.0
1299,TDW,3.3,3.6,4.2,3.5,3.4,3.8,1.0,47500.0,32467.5,-0.006,0.239,0.14,0.001,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Water,,,,,,,3.4,4.0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,1.0,2.0,,Water,,,,,4.2,5.0,3.0,3.0,5.0,5.0,Water,3.6,3.0,2.0,5.0,5.0,4.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
1300,TED,,4.0,4.2,,1.8,,,52331.0,21600.0,-0.013,-0.202,0.43,0.0012,,,,,,,,,,,,Heavy Construction,,,,,,,1.8,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,Heavy Construction,,,,,4.2,5.0,3.0,3.0,5.0,5.0,Heavy Construction,4.0,4.0,3.0,5.0,4.0,5.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1301,TEG,2.9,3.0,4.6,2.9,2.8,3.4,1.0,16100.0,6240.0,-0.09,-0.433,1.29,-0.0003,2.9,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Real Estate Holding & Development,,,,,,,2.8,1.0,2.0,2.0,3.0,1.0,4.0,5.0,3.0,3.0,5.0,,Real Estate Holding & Development,,,,,4.6,4.0,5.0,5.0,5.0,4.0,Real Estate Holding & Development,3.0,4.0,4.0,1.0,3.0,1.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
1302,TEL,,1.8,3.0,,1.0,,,16000.0,7200.0,0.0,-0.55,0.0,-0.0027,,,,,,,,,,,,Heavy Construction,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Heavy Construction,,,,,3.0,5.0,4.0,4.0,1.0,1.0,Heavy Construction,1.8,1.0,3.0,3.0,1.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1303,TET,,2.1,4.2,,3.9,,,34300.0,30900.0,0.0,-0.01,-0.03,0.0,,,,,,,,,,,,Clothing & Accessories,,,,,,,3.9,3.0,4.0,5.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,,Clothing & Accessories,,,,,4.2,5.0,5.0,5.0,1.0,5.0,Clothing & Accessories,2.1,2.0,3.0,1.0,2.0,2.0,,,,,,3.4,4.0,4.0,4.0,3.0,3.0
1304,TFC,,3.0,2.0,,1.2,,,10700.0,6000.0,-0.143,-0.339,-0.03,-0.0012,,,,,,,,,,,,Food Products,,,,,,,1.2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,Food Products,,,,,2.0,1.0,3.0,3.0,2.0,1.0,Food Products,3.0,2.0,4.0,5.0,1.0,5.0,,,,,,3.4,4.0,3.0,3.0,3.0,3.0
1305,TGG,2.8,4.0,3.4,3.0,3.4,1.8,1.0,30400.0,2300.0,-0.383,-0.852,1.23,-0.004,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Heavy Construction,,,,,,,3.4,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,,Heavy Construction,,,,,3.4,4.0,3.0,3.0,2.0,5.0,Heavy Construction,4.0,4.0,5.0,5.0,4.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1306,TGP,,2.8,1.8,,1.1,,,8314.4,3600.0,-0.225,-0.063,0.6,0.0018,,,,,,,,,,,,Electrical Components & Equipment,,,,,,,1.1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Electrical Components & Equipment,,,,,1.8,2.0,3.0,2.0,1.0,1.0,Electrical Components & Equipment,2.8,2.0,5.0,5.0,1.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
1307,TH1,,3.5,3.2,,1.5,,,12102.0,3200.0,-0.209,-0.564,0.04,-0.0018,,,,,,,,,,,,Food Retailers & Wholesalers,,,,,,,1.5,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,Food Retailers & Wholesalers,,,,,3.2,5.0,2.0,3.0,1.0,5.0,Food Retailers & Wholesalers,3.5,5.0,1.0,5.0,5.0,1.0,,,,,,3.4,4.0,4.0,4.0,3.0,3.0
1308,THB,,4.0,3.0,,1.5,,,17273.1,12000.0,-0.172,-0.117,0.03,-0.0005,,,,,,,,,,,,Brewers,,,,,,,1.5,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,Brewers,,,,,3.0,5.0,4.0,4.0,1.0,1.0,Brewers,4.0,3.0,4.0,5.0,5.0,3.0,,,,,,3.4,4.0,3.0,3.0,3.0,3.0
1309,THD,2.1,1.3,4.0,2.1,2.0,1.1,2.0,277000.0,38200.0,-0.227,-0.831,0.67,-0.0059,2.1,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,Real Estate Holding & Development,,,,,,,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,Real Estate Holding & Development,,,,,4.0,4.0,3.0,4.0,5.0,4.0,Real Estate Holding & Development,1.5,2.0,2.0,1.0,1.0,1.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
1310,THG,3.0,3.6,4.0,3.0,2.7,2.2,2.5,74641.1,32200.0,-0.17,-0.393,1.01,-0.0002,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Heavy Construction,,,,,,,2.7,5.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,,Heavy Construction,,,,,4.0,4.0,3.0,3.0,5.0,5.0,Heavy Construction,3.6,4.0,3.0,4.0,4.0,3.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1311,THI,2.3,2.8,2.6,3.0,1.3,2.9,1.0,29856.0,19000.0,-0.168,-0.225,0.12,-0.0006,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,Electronic Equipment,,,,,,,1.3,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,Electronic Equipment,,,,,2.6,3.0,4.0,3.0,2.0,1.0,Electronic Equipment,2.8,1.0,4.0,5.0,1.0,5.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
1312,THN,,5.0,3.6,3.5,3.4,,,3733.8,3700.0,0.0,-0.009,0.0,0.0,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Water,,,,,,,3.4,3.0,3.0,5.0,2.0,5.0,5.0,1.0,4.0,3.0,3.0,,Water,,,,,3.6,4.0,2.0,3.0,5.0,4.0,Water,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
1313,THP,,2.8,1.8,,1.3,,,14740.0,8704.0,-0.142,-0.364,0.13,-0.0009,,,,,,,,,,,,Farming & Fishing,,,,,,,1.3,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Farming & Fishing,,,,,1.8,1.0,3.0,2.0,2.0,1.0,Farming & Fishing,2.8,3.0,4.0,5.0,1.0,1.0,,,,,,3.4,4.0,3.0,3.0,3.0,3.0
1314,THS,,3.0,3.8,,1.7,,,44606.2,12606.1,-0.267,0.269,-0.09,0.0018,,,,,,,,,,,,Broadline Retailers,,,,,,,1.7,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,Broadline Retailers,,,,,3.8,4.0,4.0,2.0,4.0,5.0,Broadline Retailers,3.0,2.0,3.0,5.0,2.0,5.0,,,,,,3.4,4.0,4.0,4.0,3.0,3.0
1315,THT,2.9,4.8,2.8,3.5,2.5,,1.0,18360.5,6600.0,-0.326,-0.315,1.03,0.0004,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Coal,,,,,,,2.5,3.0,2.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,,Coal,,,,,2.8,2.0,2.0,2.0,3.0,5.0,Coal,4.8,5.0,4.0,5.0,5.0,5.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1316,THU,,2.8,3.0,,1.4,,,9847.5,9750.0,0.0,-0.005,0.0,0.0,,,,,,,,,,,,Waste & Disposal Services,,,,,,,1.4,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,Waste & Disposal Services,,,,,3.0,4.0,4.0,5.0,1.0,1.0,Waste & Disposal Services,2.8,1.0,4.0,5.0,3.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
1317,THW,,3.9,4.0,,1.7,,,30200.0,5729.1,-0.247,-0.263,0.35,-0.002,,,,,,,,,,,,Water,,,,,,,1.7,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,Water,,,,,4.0,5.0,4.0,5.0,1.0,5.0,Water,4.1,4.0,4.0,5.0,5.0,2.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
1318,TID,2.4,2.1,3.2,3.4,1.9,2.6,1.0,61791.2,20749.0,-0.413,-0.448,0.83,-0.0011,3.4,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,Real Estate Holding & Development,,,,,,,1.9,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,Real Estate Holding & Development,,,,,3.2,3.0,3.0,4.0,5.0,1.0,Real Estate Holding & Development,2.1,1.0,3.0,4.0,1.0,3.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
1319,TIE,,4.4,4.0,,1.1,,,10374.0,2000.0,-0.333,-0.737,0.51,-0.0029,,,,,,,,,,,,Electrical Components & Equipment,,,,,,,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,Electrical Components & Equipment,,,,,4.0,5.0,5.0,5.0,1.0,4.0,Electrical Components & Equipment,4.4,5.0,5.0,4.0,5.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
1320,TIG,3.0,3.9,4.2,3.0,4.0,2.2,1.0,25000.3,4700.0,-0.304,-0.629,1.73,-0.001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Real Estate Holding & Development,,,,,,,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,,Real Estate Holding & Development,,,,,4.2,5.0,3.0,3.0,5.0,5.0,Real Estate Holding & Development,3.4,4.0,4.0,2.0,4.0,1.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
1321,TIN,1.9,2.6,1.0,,1.7,3.4,1.0,42300.0,13664.0,-0.058,-0.345,0.55,-0.0004,,,,,,,,,,,,Asset Managers,1.0,1.0,1.0,5.0,2.0,1.0,1.7,2.0,2.0,1.0,,,,,,,,1.0,Asset Managers,1.0,1.0,1.0,1.0,1.0,,,,,,Asset Managers,2.6,3.0,3.0,,,1.0,,1.0,2.0,3.0,2.0,4.1,4.0,5.0,5.0,4.0,4.0
1322,TIP,2.9,4.0,4.2,3.5,3.2,1.4,1.0,56526.5,12700.0,-0.341,-0.6,1.33,-0.0015,3.5,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,Real Estate Holding & Development,,,,,,,3.2,3.0,3.0,2.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,,Real Estate Holding & Development,,,,,4.2,5.0,5.0,5.0,1.0,5.0,Real Estate Holding & Development,4.0,4.0,4.0,1.0,5.0,5.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
1323,TIS,1.8,2.5,1.4,2.7,1.7,1.4,1.0,14132.0,2781.0,-0.381,-0.641,1.02,-0.0024,2.7,3.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,Steel,,,,,,,1.7,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,,Steel,,,,,1.4,1.0,1.0,2.0,2.0,1.0,Steel,2.5,1.0,5.0,5.0,1.0,1.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1324,TIX,3.1,3.1,5.0,3.0,3.7,2.8,1.0,35059.7,28346.6,-0.009,0.019,0.01,0.0004,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Real Estate Holding & Development,,,,,,,3.7,3.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,,Real Estate Holding & Development,,,,,5.0,5.0,5.0,5.0,5.0,5.0,Real Estate Holding & Development,3.1,3.0,3.0,1.0,4.0,4.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
1325,TJC,,3.1,5.0,,2.0,,,22000.0,13416.2,0.325,0.316,0.1,0.0021,,,,,,,,,,,,Trucking,,,,,,,2.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,Trucking,,,,,5.0,5.0,5.0,5.0,5.0,5.0,Trucking,3.1,3.0,3.0,2.0,4.0,3.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
1326,TKA,,4.0,3.6,,2.1,,,9100.1,9100.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,Containers & Packaging,,,,,,,2.1,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,Containers & Packaging,,,,,3.6,4.0,4.0,4.0,5.0,1.0,Containers & Packaging,4.0,5.0,4.0,5.0,4.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
1327,TKC,,3.3,2.0,3.5,1.5,,,9928.8,2400.0,-0.631,-0.692,0.8,-0.0028,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Heavy Construction,,,,,,,1.5,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,Heavy Construction,,,,,2.0,1.0,3.0,3.0,2.0,1.0,Heavy Construction,3.3,3.0,5.0,5.0,2.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1328,TKG,,2.1,4.6,,1.3,,,14243.0,8110.2,0.0,0.391,-0.03,0.0021,,,,,,,,,,,,Steel,,,,,,,1.3,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,Steel,,,,,4.6,5.0,5.0,5.0,3.0,5.0,Steel,2.1,1.0,3.0,4.0,2.0,1.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1329,TKU,2.8,4.0,4.0,3.2,2.5,2.0,1.0,29408.6,11000.0,-0.253,-0.496,0.67,-0.0014,3.2,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,Aluminum,,,,,,,2.5,4.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,2.0,,Aluminum,,,,,4.0,4.0,4.0,2.0,5.0,5.0,Aluminum,3.9,4.0,4.0,4.0,3.0,5.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1330,TL4,,3.3,2.4,,1.2,,,24388.0,5519.0,-0.272,-0.611,0.79,-0.0027,,,,,,,,,,,,Heavy Construction,,,,,,,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,Heavy Construction,,,,,2.4,3.0,3.0,4.0,1.0,1.0,Heavy Construction,3.3,5.0,5.0,3.0,1.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1331,TLD,2.9,3.3,4.4,,2.8,1.2,3.0,13800.0,2480.0,-0.398,-0.686,1.36,-0.0024,,,,,,,,,,,,Real Estate Holding & Development,,,,,,,2.8,1.0,2.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,,Real Estate Holding & Development,,,,,4.4,4.0,5.0,5.0,4.0,4.0,Real Estate Holding & Development,3.3,3.0,5.0,5.0,2.0,1.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
1332,TLG,3.2,3.4,5.0,3.0,3.2,3.8,1.0,69600.0,37200.0,-0.31,0.084,0.88,0.0018,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Nondurable Household Products,,,,,,,3.2,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,,Nondurable Household Products,,,,,5.0,5.0,5.0,5.0,5.0,5.0,Nondurable Household Products,3.4,4.0,3.0,2.0,4.0,3.0,,,,,,3.4,4.0,4.0,4.0,3.0,3.0
1333,TLH,2.6,4.1,3.6,3.4,2.4,1.0,1.0,22500.0,4500.0,-0.328,-0.657,1.53,-0.002,3.4,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,Steel,,,,,,,2.4,5.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,Steel,,,,,3.6,3.0,4.0,2.0,5.0,4.0,Steel,4.1,5.0,5.0,5.0,2.0,4.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1334,TLI,,4.3,3.4,,1.0,,,14964.0,5800.0,-0.093,0.068,0.28,0.002,,,,,,,,,,,,Clothing & Accessories,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Clothing & Accessories,,,,,3.4,5.0,5.0,5.0,1.0,1.0,Clothing & Accessories,4.3,5.0,4.0,5.0,5.0,1.0,,,,,,3.4,4.0,4.0,4.0,3.0,3.0
1335,TLP,2.6,3.9,3.6,3.0,2.0,1.6,1.5,13395.2,6129.0,-0.192,-0.43,0.72,-0.0002,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Gas Distribution,,,,,,,2.0,1.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,,Gas Distribution,,,,,3.6,5.0,3.0,3.0,2.0,5.0,Gas Distribution,3.9,5.0,4.0,5.0,3.0,2.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
1336,TLT,,3.0,2.4,,1.7,,,19300.0,9200.0,0.088,0.314,0.3,0.003,,,,,,,,,,,,Building Materials & Fixtures,,,,,,,1.7,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,Building Materials & Fixtures,,,,,2.4,2.0,2.0,2.0,5.0,1.0,Building Materials & Fixtures,3.0,2.0,3.0,5.0,4.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1337,TMB,3.5,4.6,4.0,,2.9,2.4,,28500.0,13888.3,-0.3,0.159,0.67,0.0025,,,,,,,,,,,,Coal,,,,,,,2.9,5.0,2.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,,Coal,,,,,4.0,5.0,3.0,2.0,5.0,5.0,Coal,4.6,5.0,4.0,5.0,5.0,4.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1338,TMC,,4.1,4.2,,1.2,,,16534.0,11337.6,-0.149,0.041,0.13,0.0004,,,,,,,,,,,,Gas Distribution,,,,,,,1.2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,Gas Distribution,,,,,4.2,5.0,3.0,3.0,5.0,5.0,Gas Distribution,4.1,3.0,4.0,5.0,5.0,4.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
1339,TMG,3.1,3.3,4.0,3.3,3.5,3.8,1.0,74500.0,47981.1,-0.065,-0.021,0.22,0.0016,3.3,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Steel,,,,,,,3.5,5.0,5.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,,Steel,,,,,4.0,5.0,2.0,3.0,5.0,5.0,Steel,3.3,4.0,1.0,3.0,4.0,5.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1340,TMP,3.4,3.1,4.8,4.6,4.4,2.3,1.0,63536.1,45518.4,-0.138,0.076,0.45,0.001,4.6,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,Conventional Electricity,,,,,,,4.4,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,,Conventional Electricity,,,,,4.8,4.0,5.0,5.0,5.0,5.0,Conventional Electricity,3.1,4.0,2.0,1.0,4.0,4.0,,,,,,3.8,4.0,4.0,4.0,4.0,4.0
1341,TMS,3.0,2.6,4.6,3.0,3.8,3.2,1.0,122500.0,61900.0,-0.094,-0.249,0.72,0.0001,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Transportation Services,,,,,,,3.8,4.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,4.0,,Transportation Services,,,,,4.6,4.0,4.0,5.0,5.0,5.0,Transportation Services,2.6,3.0,3.0,2.0,3.0,1.0,,,,,,3.5,4.0,4.0,4.0,3.0,3.0
1342,TMT,2.6,4.3,2.4,3.3,1.5,3.0,1.0,25750.0,7720.0,-0.479,-0.381,0.94,-0.0001,3.3,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Automobiles,,,,,,,1.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,Automobiles,,,,,2.4,2.0,2.0,2.0,3.0,3.0,Automobiles,4.3,5.0,4.0,5.0,3.0,5.0,,,,,,3.1,3.0,3.0,3.0,3.0,3.0
1343,TMW,,3.4,4.2,,2.3,,,12700.0,12699.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,Forestry,,,,,,,2.3,1.0,2.0,5.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,,Forestry,,,,,4.2,5.0,5.0,5.0,5.0,1.0,Forestry,3.4,4.0,4.0,2.0,4.0,1.0,,,,,,3.2,3.0,3.0,3.0,3.0,3.0
1344,TMX,,3.5,4.2,,1.7,,,11974.8,8100.0,-0.216,-0.267,0.24,-0.0006,,,,,,,,,,,,Building Materials & Fixtures,,,,,,,1.7,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,,Building Materials & Fixtures,,,,,4.2,5.0,5.0,5.0,1.0,5.0,Building Materials & Fixtures,3.5,3.0,4.0,5.0,4.0,1.0,,,,,,3.0,4.0,3.0,3.0,2.0,3.0
1345,TN1,2.8,3.4,4.4,3.5,2.2,2.5,1.0,35040.5,18500.0,-0.275,-0.472,0.49,-0.0016,3.5,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,Real Estate Holding & Development,,,,,,,2.2,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,,Real Estate Holding & Development,,,,,4.4,4.0,5.0,5.0,4.0,4.0,Real Estate Holding & Development,3.4,4.0,4.0,3.0,3.0,2.0,,,,,,3.6,4.0,4.0,4.0,3.0,4.0
